geolocation_zip_code_prefix,geolocation_lat,geolocation_lng
56150,-7.626380729260531,-39.55088291339782
56190,-8.230573793381202,-39.37849349651228
56180,-8.512087572996801,-39.30738516529125
56130,-7.718387571502575,-39.236116517084454
56120,-7.929848247788147,-38.968619670733744
56160,-7.71601048916576,-39.61455285903643
56140,-7.945528499999997,-39.29555925
56210,-8.162258689598861,-40.61417041344868
56260,-7.553684999999946,-40.238575999999966
56230,-7.678815119191475,-39.80148910035537
56280,-7.576218497732112,-40.503197413000706
56250,-7.7561347085829775,-40.2708052522259
56220,-7.779822125551026,-39.94329969920064
56200,-7.885773123452914,-40.09204581192319
56215,-8.240242828074026,-40.334056947670476
56320,-9.358524035135137,-40.4793764679649
56304,-9.39083242853022,-40.50556809146507
56328,-9.400220802682254,-40.49010877826115
56302,-9.397963645565287,-40.495597376074784
56306,-9.390824550637753,-40.51182054662704
56330,-9.377889517889175,-40.49594016180967
56322,-9.358241125233553,-40.49961671165949
56314,-9.3669424565756,-40.537570384817364
56380,-8.798637822387784,-39.82487998491153
56316,-9.35944350929083,-40.538079120318535
56395,-8.995694202421916,-40.269140824394505
56310,-9.393825091042817,-40.472298728187035
56321,-9.363905738819378,-40.50036581028915
56312,-9.388611953921213,-40.55156403857698
56308,-9.394855973628053,-40.517578168330544
56355,-8.447365051221961,-40.767659918662346
56317,-9.362301362458028,-40.54883039123136
56319,-9.391127899396306,-40.501498027201684
56318,-9.381891964000586,-40.52260974661264
56326,-9.356843074932227,-40.48439605274388
56323,-9.3517626180877,-40.48687090535457
56360,-8.515395318535546,-41.01255919674255
56313,-9.364737856223718,-40.546196371083134
56331,-9.372431687856931,-40.49864609972493
56332,-9.389208908130886,-40.46319431127011
56345,-9.379866148323696,-40.53875172676857
56309,-9.37755545661964,-40.538853466478706
56400,-8.601279061473267,-38.56880103092132
56470,-9.176603805081207,-38.24191598338835
56420,-8.318159491139465,-38.745926034559716
56460,-8.97445277384061,-38.21986668988561
56440,-8.750806602176919,-38.96304601484192
56480,-9.106289690475828,-38.149796602331584
56430,-8.726607539848674,-38.6893686303976
56519,-8.417775423616026,-37.042148244424865
56506,-8.41995880670538,-37.05095807341146
56520,-8.621022745328284,-37.157152779587506
56503,-8.414954999999992,-37.06603825753896
56540,-8.753193,-37.34037900000001
56560,-8.901847790891091,-37.82822510991491
56512,-8.418515189075316,-37.06278863550521
56565,-8.960575436936491,-37.628347543807095
56550,-8.94304494755804,-37.41845174247554
56580,-8.539760909909067,-37.69673301137336
56516,-8.432659340530034,-37.06922184988276
56509,-8.425522451228117,-37.062424954784454
56510,-8.432178208769445,-37.063710267333065
56505,-8.416699867715522,-37.052783147567794
56511,-8.436619329214349,-37.068936306061936
56517,-8.416261297446292,-37.044819509876035
56504,-8.415454267762312,-37.05248303112526
56515,-8.418665619921402,-37.04884034858117
56502,-8.408637602905332,-37.08019019866228
56600,-8.077978607937473,-37.26565605477795
56640,-8.093576009155353,-37.650410500653955
56670,-8.272787199584409,-38.03476206328157
56780,-7.599095527886836,-37.53589447599233
56720,-7.376395560478205,-37.195233726424405
56760,-7.6140855000000025,-37.32138900000001
56700,-7.479966991167863,-37.27344494267325
56740,-7.349939472024294,-37.2842187115992
56795,-7.60144157555291,-37.64837918633293
56750,-7.372442425991287,-37.47819553918402
56895,-7.8183570105766975,-38.153252327450005
56850,-7.8670936739748605,-37.974554439898746
56800,-7.749231126194527,-37.63685582174986
56820,-7.804819300716696,-37.793309098240925
56870,-7.830178481047268,-38.10474229467636
56848,-8.397856356072255,-35.05693044337457
56830,-7.677062999999998,-37.460389500000005
56840,-7.835876284773152,-37.512569435446466
56828,-7.717868378974563,-37.85186718410282
56825,-7.667369270100112,-37.68926112815532
56906,-7.9889748016345585,-38.31159121564828
56903,-7.98942972126217,-38.28899319677021
56912,-7.995723678645475,-38.2943858856486
56950,-7.867789854179147,-38.76054872355199
56980,-8.122057687725043,-38.729256374215545
56930,-7.939812459204202,-38.15193689365996
56915,-7.998162352750822,-38.30390693241957
56909,-7.98108026981447,-38.288578483471845
57060,-9.590206631138562,-35.76699664847947
57073,-9.563074323720992,-35.77119957672379
57020,-9.536067881939571,-35.75140370286417
57061,-9.5770334776299,-35.77185497777825
57038,-9.632971026920206,-35.696969601448394
57044,-9.628637859687684,-35.711383695966674
57035,-9.656441569634511,-35.711994900931074
57040,-9.649288288649073,-35.72445272647013
57010,-9.673522969999963,-35.759549999999926
57046,-9.613217239287312,-35.719633652535485
57030,-9.66563067554392,-35.718308303768296
57063,-9.617633999999992,-35.76271050000001
57051,-9.65107100329769,-35.73143996931081
57025,-9.660931392953279,-35.723710477237866
57052,-9.639509171371905,-35.73371708316805
57036,-9.649837477927226,-35.70745033236193
57071,-9.578675746755232,-35.81064137337762
57082,-9.581508435708864,-35.75758266821137
57055,-9.637268337629378,-35.74330375606802
57017,-9.640899000000003,-35.74474649999999
57057,-9.625157767516509,-35.742522170447685
57045,-9.619389423755829,-35.714263323630924
57043,-9.62901303912522,-35.727805000692484
57037,-9.64290825080245,-35.71065069575163
57080,-9.594243345400749,-35.74878529860126
57050,-9.643617293001464,-35.73344186305231
57081,-9.572681357752924,-35.757429301835046
57041,-9.63675755453289,-35.715833779906525
57072,-9.542977129044427,-35.784325134986226
57014,-9.634459924231047,-35.74562902914189
57084,-9.539416635293502,-35.717105253390336
57015,-9.655383363581304,-35.754059168474775
57085,-9.560246286042165,-35.744117207072186
57075,-9.550947098257252,-35.789915139460575
57018,-9.621185689907092,-35.74884823017196
57070,-9.545749093254091,-35.78681538121069
57042,-9.631462883696626,-35.71278072999124
57062,-9.608373953921216,-35.76131246142304
57086,-9.659456580904843,-35.715937871775616
57048,-9.577173524999976,-35.73841799999997
57083,-9.56419141326677,-35.74022374854289
57022,-9.671368389953257,-35.719680913266785
57074,-9.551496583126548,-35.746674229384325
57039,-9.584741797104074,-35.66428043695929
57000,-9.638605854290484,-35.71022154662705
57031,-9.644344422380401,-35.712186205927495
57180,-9.838684355713534,-35.89596559633788
57100,-9.47663498549308,-35.85646721753975
57160,-9.729542787769368,-35.826528571996285
57150,-9.597606563057985,-35.96035712912617
57120,-9.56566510299885,-35.82326662758272
57130,-9.599744064900332,-35.82592658034318
57140,-9.637658609091485,-35.79101525160084
57230,-10.126418687262714,-36.176287943164624
57275,-9.951461373717693,-36.54291782265805
57220,-10.292327772325194,-36.30577725049051
57265,-9.91904378895249,-36.360499680379284
57270,-9.888675029135364,-36.468360131109144
57200,-10.290662999999991,-36.583199999999984
57280,-10.130584965521912,-36.65275959576527
57245,-9.806621040983893,-36.11622254966436
57240,-9.776846470853519,-36.10414584145479
57258,-9.653239687200678,-35.74496877047144
57210,-10.405836974901254,-36.42901526334425
57255,-29.800343474488415,-51.8709288238264
57257,-9.833569217710329,-35.977781717710315
57246,-9.835211516363268,-35.97697001866031
57250,-9.781839358572894,-36.345805553815865
57242,-9.783188815242593,-36.08993052713609
57241,-9.782452695936048,-36.10200803570856
57244,-10.014245916648283,-36.02309041327164
57290,-10.187692344357432,-36.838480430674025
57235,-10.055580467691437,-36.05262131421984
57260,-9.562936700843688,-35.75273644765269
57307,-9.731185510005467,-36.67501045743488
57312,-9.739777078090574,-36.650156371158346
57340,-9.898865239033432,-36.67887404118209
57301,-9.766108716250695,-36.64865354623835
57320,-9.619617129168725,-36.76306004038555
57300,-9.765807708505816,-36.648915402110866
57309,-9.723395446648516,-36.67894430859248
57313,-9.753594352228212,-36.65304904837865
57316,-9.75719280593384,-36.6447986993961
57330,-9.826357936406037,-36.743505530208814
57310,-9.732352500000003,-36.65610224999999
57303,-9.784842656569497,-36.632550349892114
57305,-9.749041409132976,-36.668658517110536
57308,-9.739475102362482,-36.66495084857677
57325,-9.633757498286188,-36.578560929493534
57315,-9.730741499999997,-36.64485000000001
57304,-9.759733318854648,-36.65920272272797
57306,-9.739881593792877,-36.679322723554385
57370,-9.970578300415776,-37.00358396139679
57360,-9.884729879912918,-36.83097543570194
57302,-9.760208888210428,-36.63687154033917
57311,-9.741133003083966,-36.659230204857245
57314,-9.749799526946072,-36.64516908848489
57317,-9.797449499999994,-36.625158
57350,-9.957563725393378,-36.79197266014477
57319,-23.258223635207305,-47.30742999945942
57390,-10.058129820454523,-36.81269635551255
57380,-10.12626257927444,-36.89934930734972
57480,-9.371842515484014,-38.002054790299965
57400,-9.749228164247931,-37.43694329134106
57420,-9.675446719322562,-37.12468028561955
57442,-9.53380482124702,-37.29157318632056
57460,-9.603344247734617,-37.75730736075658
57445,-9.560354288001047,-37.37983664590461
57490,-9.259948954082985,-37.93480438908667
57425,-9.659886284470486,-37.00033396724267
57440,-9.604761111065377,-37.24849386111683
57475,-9.256331630289887,-38.001730269245336
57430,-9.635138935560676,-37.204090866945094
57410,-9.674813757090273,-37.32642322263359
57470,-9.500699832910351,-37.83189739801409
57500,-9.37426555048044,-37.24872707973786
57510,-9.307433636177896,-37.286215162096966
57560,-9.38569128292286,-37.091017223125895
57545,-9.221200793777086,-37.75086088133125
57540,-9.118185299007376,-37.723169525935795
57525,-9.163032433754578,-37.35839233734201
57520,-9.234359128790231,-37.34988644404799
57580,-9.567715436726711,-37.12786963906518
57570,-9.402247754255377,-36.98364604253931
57530,-9.113100722823068,-37.61158401052933
57550,-9.517844539936991,-37.190446076677155
57535,-9.484243042247725,-37.374056467015215
57515,-9.466144252112342,-37.456477090865846
57620,-9.537973348155305,-36.630706564766115
57625,-9.389704443566467,-36.758005623298295
57602,-9.41408244628213,-36.62127437680883
57600,-9.405831345464666,-36.630179203532
57607,-9.413894146861328,-36.6400317146707
57601,-9.411591787353961,-36.63798481796945
57680,-9.64243344854664,-36.21874341424441
57670,-9.577321025787803,-36.30549178547161
57605,-9.415774465142153,-36.6222388758987
57603,-9.418203303056632,-36.62727219608992
57630,-9.569374354216544,-36.49297105084643
57635,-9.53416808476923,-36.43440734153849
57608,-9.412516394640367,-36.64264262753168
57606,-9.399691846684023,-36.66442458397915
57690,-9.505001659627538,-36.02048157613924
57660,-9.682726142510175,-36.30282096257622
57604,-9.428342932765293,-36.62835255602892
57640,-9.646474099375768,-36.49149384090242
57760,-9.255051874535107,-36.29492342066288
57770,-9.398206889409591,-36.14743261469521
57700,-9.378759899547344,-36.23901394986039
57740,-9.37570320797708,-36.379161459085026
57750,-9.316654310585411,-36.466753486548455
57780,-9.41009477492967,-36.07459124057088
57720,-9.474921681204073,-36.2876755840602
57730,-9.451208581887236,-36.387711825813625
57830,-9.247794902712537,-36.01617396693307
57840,-9.170465527877916,-36.22170009834827
57800,-9.16211014681702,-36.02405541735179
57860,-9.00924290222294,-36.054889335074975
57890,-8.968542296317459,-35.92475097475106
57820,-9.30810592522817,-35.944961732058914
57955,-9.012325647605849,-35.2206610008014
57920,-9.318501779082258,-35.566675671317455
57980,-9.139991422995417,-35.76357297236312
57950,-9.087805846048902,-35.257183384195635
57970,-8.942353305175724,-35.662136851953136
57940,-9.236612999999943,-35.411007499999954
57968,-8.850586447592917,-35.567443694904156
57910,-9.156117841352122,-35.53090897118589
57900,-9.057423265129467,-35.39361375928044
57935,-9.463067316027141,-35.545986927292745
57975,-8.945705999999943,-35.75580199999996
57925,-9.403298910346338,-35.510513510418285
57945,-9.155885213028943,-35.29601605080725
57995,-9.2731917765147,-35.72980543738839
57930,-9.316669999999933,-35.433329999999955
57960,-8.843829407418017,-35.45976421824586
57990,-9.386535170885336,-35.838935705471904
57965,-8.942289039940949,-35.55330515692845
58035,-7.062454676928897,-34.84178048112988
58037,-7.09075180297714,-34.83692990306102
58038,-7.101960317242725,-34.842360143487824
58080,-7.170129767601633,-34.889572833594336
58039,-7.113370709039359,-34.824672952487376
58052,-7.157376565641395,-34.83253336372553
58030,-7.1155456239251995,-34.8557625
58032,-7.119528405679189,-34.83336265211002
58071,-7.166582104710262,-34.8634501947522
58053,-7.151973654624534,-34.84781752830657
58013,-7.122313509290823,-34.882015631138565
58051,-7.1520914166136595,-34.83820211212422
58033,-7.113187518319255,-34.8398525026685
58076,-7.175461120071454,-34.88217122656022
58083,-7.180546969382017,-34.92270160088141
58010,-7.1171929278377215,-34.888963981822364
58025,-7.113009226210327,-34.86325656523737
58028,-7.103643359974633,-34.85683923105776
58031,-7.112860135976187,-34.8486128018099
58085,-7.141041890645742,-34.88702164793122
58046,-7.131637979358836,-34.825280618182894
58015,-7.1340922938533655,-34.87485807710077
58070,-7.1577073615364455,-34.8804300677347
58063,-7.203309379969929,-34.849807627531874
58045,-7.123297631138562,-34.82665468220901
58064,-7.205032277829035,-34.84242679447746
58034,-7.105535130446073,-34.84279064501703
58073,-7.166570159668693,-34.84785617973028
58055,-7.1694156500719215,-34.83790991980975
58040,-7.127235618096831,-34.86676641978764
58058,-7.165377984188289,-34.829169653067105
58027,-7.100423962296867,-34.86299327119139
58078,-7.1805540591205315,-34.88242913849614
58050,-7.1354726309630765,-34.85365712510845
58090,-7.140826037740242,-34.91349021288013
58057,-7.1843219535686575,-34.84587277895136
58056,-7.171858445467096,-34.83693402844941
58081,-7.178177231750258,-34.8975292209302
58042,-7.1208703938433375,-34.85064641510408
58087,-7.158063059120527,-34.89355658021236
58036,-7.096075292255764,-34.845558988343235
58062,-7.204646535114509,-34.83798295322872
58075,-7.182497252293817,-34.87145654593457
58066,-7.215802834568164,-34.84145499643369
58011,-7.12702238412487,-34.89131602039933
58079,-7.182275697862389,-34.89108170545753
58088,-7.1552548287552575,-34.898299155981306
58084,-7.165465669715526,-34.907574960586324
58043,-7.120363159587983,-34.835533166801326
58086,-7.15198054731953,-34.89182217346644
58020,-7.105838479011173,-34.87643921170004
58074,-7.173587346932893,-34.857589300998306
58067,-7.2060975488566035,-34.855448792060926
58082,-7.184781648135099,-34.906451899296314
58069,-7.200730181887968,-34.88520522800217
58059,-7.177666584890139,-34.83200700082277
58077,-7.1813134013221775,-34.85873782581551
58041,-7.120710167638066,-34.85335872967277
58065,-7.195986153579918,-34.86097607581655
58047,-7.163254143614539,-34.800340358742076
58068,-7.198068778202137,-34.867156041504394
58026,-7.1070418183659125,-34.86848697792746
58140,-7.05058135530406,-35.92508271458428
58135,-7.014429343443028,-35.856915300811096
58100,-6.969150385775098,-34.83032126706325
58102,-7.037518883815769,-34.84250243675925
58170,-6.730283404876338,-36.05344907331283
58117,-7.158245982043967,-35.85825631789129
58101,-7.0396016970993065,-34.83890868907289
58175,-6.483656437688705,-36.14578588678153
58155,-7.057965665738178,-36.36214886437195
58187,-6.509593909313559,-36.34990140757297
58109,-7.226365512394997,-35.92605871525331
58180,-6.7573309027322255,-36.46367781841733
58167,-6.86480093439425,-36.35301618037193
58125,-7.060265930796496,-35.75539647634133
58123,-7.260943030940209,-36.242493046410324
58150,-7.080462338976807,-36.05824336229835
58177,-6.764674391431472,-36.24693607362747
58178,-6.4575497978493965,-36.20075397642021
58120,-7.176657992012693,-35.734830036436314
58106,-7.226186260620715,-35.876095680347845
58103,-6.985232666438388,-34.829670608822624
58195,-6.401974578815285,-36.452185006620226
58188,-6.644907070632344,-36.24817306021993
58173,-6.630551187076062,-35.906625681926755
58145,-7.090473663485301,-35.955275674223884
58115,-7.1475408438623615,-35.9614392526264
58105,-7.027503112918941,-34.84594477416213
58108,-6.984018449537319,-34.829458831890136
58119,-7.100560745506328,-35.86605658795273
58107,-7.240182558976293,-35.92355247016561
58128,-7.1229330000000015,-35.7701625
58184,-6.679209101989148,-36.4203360808009
58200,-6.852396675699216,-35.50135992711205
58233,-6.536089543684673,-35.74425065533847
58208,-6.8956903117971775,-35.52388573547235
58255,-6.695727063715223,-35.539798246215895
58280,-6.825533064802394,-35.12509238324438
58297,-6.809970277327546,-35.07364516396526
58278,-6.611342326406382,-35.29317797808886
58230,-6.643642848591676,-35.790519151529885
58292,-6.602162478080554,-35.05116837872323
58268,-6.752456999999998,-35.43926417563684
58253,-6.6169637788120745,-35.46698334573153
58220,-6.755011128517376,-35.637858557104366
58270,-6.850781907937269,-35.38248124883926
58289,-6.913064844320036,-35.249002466294435
58260,-6.685782564549773,-35.44370100000001
58275,-6.827509414324161,-35.25274423428967
58225,-6.758801389530435,-35.662465844020765
58213,-6.778855163242817,-35.496391215426996
58287,-6.890232075580671,-35.21641646878778
58228,-6.603619311896483,-35.63011720849979
58291,-6.7189792127764605,-35.26602567205188
58210,-6.8450130239333085,-35.527593020901925
58254,-6.488616145109893,-35.432289056301535
58265,-6.685430710269375,-35.41858603350855
58250,-6.6756930766044436,-35.378012436219116
58273,-6.6521819999999465,-35.28909349999995
58238,-6.780540392896977,-35.81915018330706
58328,-7.4037321621194385,-35.11363631772969
58303,-7.149682373625689,-34.97251820386906
58380,-7.2888402469339475,-35.602284582618765
58302,-7.151859844282361,-34.96347946232943
58340,-7.094054066530963,-35.227660806664296
58307,-7.1247574572441685,-34.938196309610895
58300,-7.1265034089987935,-34.9843490093104
58334,-7.24956328690132,-35.21121578197935
58309,-7.13286951827377,-34.925421414871174
58305,-7.12001385040056,-34.90790378539592
58397,-6.966682040389099,-35.70005660745292
58301,-7.131692231396081,-34.97569791978114
58308,-7.133082783207259,-34.93300480817657
58382,-7.250463943847464,-35.66140362351248
58388,-7.0374277165334345,-35.62979886985079
58360,-7.3280399999999295,-35.33167999999995
58385,-7.186437372557089,-35.68138982659947
58322,-7.287683058602798,-34.805811429681036
58375,-7.307725791571006,-35.47617609600081
58326,-7.521612423194678,-34.909327207807195
58396,-6.826642386160112,-35.75993617605351
58315,-6.930678608954652,-34.86891239104533
58395,-6.819922220071013,-35.64147190634852
58399,-6.9040744281326205,-36.011244785449954
58398,-6.9657904044061025,-35.797076394302934
58354,-7.030629338204327,-35.46477766857841
58390,-6.947982726422445,-35.54495800976265
58378,-7.3772975253356705,-35.63001541396184
58393,-6.864879609113577,-35.60877539088641
58345,-7.060950708304503,-35.32048283184985
58306,-7.126526540495078,-34.92352352733699
58338,-7.265768308134914,-35.260607917772106
58356,-7.125105986743473,-35.424336038939174
58350,-7.143302999999946,-35.35303399999995
58304,-7.11817165505813,-34.94960056328675
58330,-7.373393796661798,-35.240735518982675
58342,-7.1468385358762,-35.23806348305086
58320,-7.424419818893403,-34.910452768385184
58387,-7.174641022320976,-35.58946358808622
58370,-7.357359192979004,-35.439985625594225
58337,-7.1412209981366574,-35.09316636578905
58324,-7.473060538211956,-34.808186361339324
58310,-6.999859925895077,-34.833871078961465
58339,-7.247979163559713,-35.38216042203563
58410,-7.241552060463126,-35.882676803633274
58428,-7.216436682209007,-35.898859482514865
58475,-7.353397003889961,-35.90103084152794
58417,-7.2516047113509225,-35.9146401386404
58430,-7.2244165284494075,-35.91923870413756
58400,-7.2169587449362185,-35.88635353719198
58404,-7.201989570999956,-35.899894999999965
58401,-7.209241574528204,-35.87778861740434
58432,-7.232781142391293,-35.913071892030715
58415,-7.2456188731605975,-35.890975540106176
58407,-7.223608617819773,-35.87588797757268
58416,-7.229945965664336,-35.895003389519246
58429,-7.217590033585306,-35.90832933166946
58414,-7.232554729384325,-35.8928744038317
58411,-7.253561493479122,-35.883807836112844
58433,-7.225673175688142,-35.92971003649949
58463,-7.748921999999948,-35.900233999999955
58450,-7.4835774817270115,-36.1330830828351
58406,-7.216406120174294,-35.873252727451074
58483,-7.751435060732927,-36.319214717576266
58408,-7.248742168463126,-35.87029136932465
58423,-7.255630060852108,-35.934888389749496
58420,-7.2724207918809105,-35.9280541098589
58494,-7.644316499999991,-35.55104625
58402,-7.2084546285520945,-35.87019420951736
58421,-7.265494933473603,-35.92276050212974
58424,-7.270863313373653,-35.936408679741284
58436,-7.207082425087987,-35.942936792185726
58497,-7.694243496538927,-35.66453939144028
58487,-7.358277166318482,-35.788133029349034
58431,-7.208087891795128,-35.924942006876456
58489,-7.546350308742922,-35.70837675825085
58441,-7.181092335882639,-35.98476335659657
58418,-7.259076096979299,-35.90623583101095
58437,-7.210490556720983,-35.929730125356386
58465,-7.692883580606481,-36.15725894328097
58434,-7.246119991948189,-35.92816493649776
58480,-7.493769065083,-36.28925272132397
58403,-7.20750651318597,-35.888811150152925
58458,-7.5233299999999295,-36.00004999999993
58485,-7.633933993213537,-36.43475453639368
58460,-7.743232162444185,-36.0629876303929
58540,-7.667585677725116,-36.880763786728025
58580,-7.520158122275139,-36.710493050679105
58500,-7.893729147987777,-37.11435257451245
58570,-7.390804828107615,-36.80645019319417
58560,-7.6230200221328035,-37.15007935806311
58590,-7.391408386760657,-36.53146967144869
58550,-7.6975116859805315,-37.0828479450466
58530,-7.888096772491805,-36.8227442182351
58535,-7.79597240250463,-36.66106237999381
58515,-8.078213980851238,-37.09492149508739
58575,-7.3175223629479555,-36.65464974265099
58548,-7.566602636880259,-37.06045358704511
58520,-8.082587165509773,-36.85144034488872
58588,-7.630463157762074,-36.604161501697575
58533,-6.982217132163557,-34.830162059052526
58582,-7.60637714087956,-36.81613927850165
58640,-6.9930586692527354,-36.71191098857477
58675,-7.221472586861492,-36.63432087540709
58680,-7.206518210412318,-36.82510830081406
58600,-6.8737332800945925,-36.91189865386836
58690,-7.379848428523557,-36.942181573145156
58665,-6.9407607118842884,-36.62703591683846
58620,-6.770696090363478,-36.98940546893924
58625,-6.9281086372524205,-37.091777061711824
58660,-7.0678903559271165,-36.57977257532928
58698,-7.211424306162442,-37.059055668310044
58695,-7.2887689375836064,-37.0849272932766
58685,-7.074359265284383,-36.73453284183945
58670,-7.246921095719918,-36.48860882074382
58610,-6.775896970030417,-36.79834595097977
58706,-7.019567227698031,-37.276592928244355
58778,-7.093120278106697,-38.17354111988158
58753,-7.635474682722608,-37.87650349374389
58748,-7.514639122372345,-37.639435035985095
58755,-7.735443497126388,-37.99534074349565
58701,-7.038870942170223,-37.28184148590845
58703,-7.0290391027319865,-37.28397724452758
58798,-7.476206346262474,-38.04042056990706
58735,-7.221873290738943,-37.256170667348705
58745,-7.382534959866495,-37.510066126614596
58707,-7.049801910429332,-37.27613910728637
58714,-6.907256581050758,-37.59801835577353
58795,-7.38665328218627,-37.989071075843114
58704,-7.01885408301656,-37.28096338237764
58740,-7.218650909237442,-37.39916373741279
58790,-7.429524919671517,-38.07156868397564
58780,-7.301726750609973,-38.15223070460149
58700,-7.024352881718227,-37.278562638817526
58760,-7.228539911185528,-37.751943759387714
58750,-7.534674812322716,-37.817652643437036
58725,-7.158442898593389,-37.30572903555816
58713,-6.906148401002077,-37.520306047634
58770,-7.019857137602968,-37.94396565599257
58784,-7.251735660852432,-38.30001773062324
58765,-7.199286668366219,-37.92781693230987
58737,-7.265602257247107,-37.33755933990472
58775,-7.179140528524133,-38.14944455513745
58708,-7.076204747709528,-37.286883736859885
58758,-7.7404634999999935,-38.09818350000001
58715,-7.124192999999999,-37.60752375
58723,-6.846009231467321,-37.325436035916454
58732,-7.12397776931988,-36.94639315542039
58720,-7.085861345775605,-37.444981469697616
58705,-7.008093118407543,-37.28845915593149
58710,-6.740552933865064,-37.56897781496251
58857,-6.889693500000003,-37.724274
58884,-6.351909289510704,-37.75181651385692
58805,-6.771148659801057,-38.23821995067455
58840,-6.767805037736035,-37.8007188200736
58890,-6.349672904250519,-37.49767072749323
58865,-6.494015953708633,-37.44918481392514
58807,-6.764933117490468,-38.231402566731155
58870,-6.436183290001688,-37.65561847900983
58802,-6.76182353929905,-38.22622568534007
58880,-6.3798659151622745,-37.82503164805101
58860,-6.599039698798512,-37.622882374370334
58823,-6.783582591390273,-38.084616972641186
58800,-6.760706691993601,-38.228748425739596
58819,-6.841847720886446,-38.34534712542029
58815,-6.9431609999999475,-38.130712999999965
58801,-6.756439581398888,-38.22826951058397
58818,-6.617943590143187,-38.09686620782328
58835,-6.590710163510188,-37.91394109922627
58893,-6.212087167110753,-37.3559262917777
58806,-6.7561618502013445,-38.238115175799216
58832,-6.5408306296502445,-37.711731319862686
58808,-6.771148659801057,-38.23821995067455
58820,-6.520364999999997,-38.179279285782656
58830,-6.5537172728451445,-37.80556244897418
58804,-6.781176871286787,-38.227600170957096
58817,-6.916206081618757,-38.324702136031256
58824,-6.592757966217426,-38.114728043440564
58887,-6.44626694121497,-37.926856911015456
58895,-6.188745867373691,-37.53417932527836
58900,-6.895225938871665,-38.56192119638417
58955,-7.215725392871301,-38.368405848286535
58945,-7.0370279966553335,-38.34586439130389
58910,-6.730480093687358,-38.44648069185242
58970,-7.557180011994394,-38.508656616623995
58995,-7.7051235765582184,-38.15617420132262
58915,-6.519126741869719,-38.41503643884071
58994,-7.426769898400557,-38.26366371328231
58985,-7.5525295403724275,-38.333371869700436
58940,-7.121183721955487,-38.49768502658436
58935,-6.9233096071630404,-38.674599562394064
58980,-7.504601158150347,-38.410034294030645
58922,-6.4523275522352685,-38.550884391153524
58960,-7.313537566603111,-38.51404478025783
58933,-6.403671411602919,-38.498452833031884
58920,-6.58137983492935,-38.598503182363245
58993,-7.418572173997089,-38.21743472666208
58930,-6.870987,-38.648448
58925,-6.722515624940928,-38.641542478732006
58908,-6.5760908701885095,-38.512173368726714
58950,-7.212765464435089,-38.58508684279077
58978,-7.625139551078412,-38.55847188222507
58928,-6.482814165227728,-38.47966669011944
59064,-5.8331894727598455,-35.21431166010473
59025,-5.784737971694812,-35.2054456090658
59067,-5.8589472881008176,-35.24596161172017
59086,-5.87077334110451,-35.20888722814357
59015,-5.805061455479495,-35.202153211974405
59062,-5.815326063742324,-35.226825923675726
59012,-5.777433114425645,-35.198383741951844
59068,-5.856259499999994,-35.23363875000001
59065,-5.838360454065438,-35.215977263806344
59066,-5.851118871061599,-35.21889776741765
59078,-5.854156890572106,-35.20066504951775
59020,-5.802837618373424,-35.20164321098454
59082,-5.864338395606092,-35.18923476586273
59037,-5.805179786956451,-35.22627096003573
59056,-5.816017430456122,-35.203077730253355
59090,-5.885825448237058,-35.175326987650735
59040,-5.727435856793124,-35.2609452039794
59060,-5.814439379569151,-35.2484441996436
59054,-5.810642387044394,-35.218474127492115
59071,-5.8217639506029855,-35.239976622540226
59075,-5.825074358589648,-35.20160270774423
59010,-5.769769746321206,-35.202647064660454
59074,-5.823181974444902,-35.262565461667336
59073,-5.854324390501518,-35.25100695155527
59014,-5.790382794621692,-35.19527154815625
59050,-5.8068911604831515,-35.2355611046806
59022,-5.8057737485429035,-35.205215532056094
59080,-5.851241769086473,-35.207529631975284
59076,-5.832762883432377,-35.206586172629706
59063,-5.818950827370276,-35.21633146433722
59084,-5.8687295861849655,-35.19870162808015
59091,-5.879912620728525,-35.19863913132961
59092,-5.882265699889063,-35.180498774916785
59069,-5.8450761509896445,-35.242349333602704
59031,-5.80634755760776,-35.210487256764445
59030,-5.800559887875781,-35.211296723844406
59070,-5.8272935867332185,-35.23394994393789
59052,-5.8093109264527465,-35.233045831669436
59035,-5.804155310502686,-35.226950726191
59094,-5.871662024986956,-35.18695259963072
59072,-5.822797566701598,-35.249701567038706
59088,-5.879141145328188,-35.20142316133947
59042,-5.771786948669198,-35.19659039060018
59032,-5.807195823539832,-35.217001998108756
59077,-5.84026560421836,-35.20826026672055
59110,-5.7555560116567674,-35.257401838190304
59127,-5.748645823763597,-35.25552246779968
59146,-5.909983102982713,-35.26737961888273
59112,-5.754015250908832,-35.26195337662306
59140,-5.930644006769433,-35.26385529939677
59162,-6.077273522568192,-35.23470581981738
59151,-5.882257292719152,-35.2040340366164
59144,-5.9436661927139545,-35.28806675811265
59129,-5.7496363636049255,-35.26195558181397
59180,-6.333077341124157,-35.300941824060786
59150,-5.881441159328048,-35.214634936030116
59125,-5.750386648075452,-35.245465816261785
59115,-5.755245271372925,-35.28144641278807
59108,-5.763066894252424,-35.25732863336026
59173,-6.2682646598835765,-35.208638083748546
59148,-5.889807707007677,-35.22812580006307
59152,-5.877772274940696,-35.21715973245593
59185,-6.344971391276287,-35.370692228473075
59114,-5.760520566141271,-35.27974187776145
