zipcode,customer_city,customer_state,geolocation_lat,geolocation_lng,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,seller_id,shipping_limit_date,price,freight_value,review_id,review_score,review_creation_date,review_answer_timestamp,order_id,payment_sequential,payment_type,payment_installments,payment_value,product_id,product_photos_qty,product_category,seller_zip,seller_city,seller_state
84165,castro,PR,-24.7882617786077,-50.0100723188668,c8e53439446de62f0372c338f29b8c80,delivered,2018-08-08,2018-08-08,2018-08-09,2018-08-15,2018-08-21,1,dc50afafdfa325eadc890c7fa42a8f4e,2018-08-10,88.9,13.96,a8642d81187080ea8d332c591b226f2c,4,2018-08-16,2018-08-16,91c9f456cb2e53af4edc1b33b3bd7f7c,2,voucher,1,65.4,3e6de3159fd57b7d7e62c584a3c9fc70,7,home_appliances,87050,maringa,PR
13380,nova odessa,SP,-22.7797542532429,-47.2957581770526,f05c53bebdacd2ec3ad47cce69c03850,delivered,2018-06-29,2018-06-29,2018-07-04,2018-07-10,2018-08-03,1,88460e8ebdecbfecb5f9601833981930,2018-07-11,72.9,18.61,f8c70d4cbba2c039b45b3f7b3c23edeb,4,2018-07-11,2018-07-12,fe16cd489dc12547d392b20401886aa1,1,credit_card,1,183.02,ee57070aa3b24a06fdd0e02efd2d757d,1,computers_accessories,87030,maringa,PR
36415,congonhas,MG,-20.5041069223841,-43.8585864152202,d7237be0a5e4b9247fc4d6e2dbdee6f0,delivered,2018-02-15,2018-02-15,2018-02-17,2018-02-28,2018-03-12,1,0ffa40d54288e4f3499b8780dd0f144f,2018-02-21,65,16.21,ec6491882a6c2c8c115a364d90eff7c6,5,2018-03-01,2018-03-02,03c6017ed63622d5a2ddd03fd0b1fee7,1,credit_card,1,81.21,cd9dfd413f60d6cdb25aa4a3e1960e59,1,books_technical,19013,presidente prudente,SP
88032,florianopolis,SC,-27.5369132148544,-48.5090179319755,dc091cc4d3bf81c69da499b3cbf775f7,delivered,2017-05-17,2017-05-17,2017-05-18,2017-05-22,2017-06-06,1,eeb6de78f79159600292e314a77cbd18,2017-05-23,219,14.68,b5aec2a7c4c795a2c76d401c7801cc8e,4,2017-05-23,2017-06-09,8ebc0fccb4f136c5c90587a3257824b7,1,credit_card,5,233.68,6ae38d49db7fc65ad1779828542aecba,1,garden_tools,88501,lages,SC
28035,campos dos goytacazes,RJ,-21.7537586533862,-41.3338990193711,db8957fc5d587cdfd7eb1a3292d4e2e9,delivered,2018-02-18,2018-02-18,2018-02-20,2018-03-19,2018-03-14,1,bfd27a966d91cfaafdb25d076585f0da,2018-02-22,349,18.2,cdce7922e171b11c299dd39998dbcbae,1,2018-03-16,2018-03-16,95c9b6a458336c5de68ca8d1ba553078,1,boleto,1,367.2,b4c0a557e24a783073ea34fdabe4663c,1,baby,13930,serra negra,SP
38480,tupaciguara,MG,-18.5932832987806,-48.7061359289936,10ce4db203c8cbe350a85ad638f4d282,delivered,2017-06-13,2017-06-13,2017-06-14,2017-06-19,2017-07-06,1,7a67c85e85bb2ce8582c35f2203ad736,2017-06-19,69.99,17.74,1ea78e337bcbeb2556651baaff360262,5,2017-06-22,2017-06-26,661ec1598023dc06dccfa4506ed13123,1,credit_card,8,87.73,f264c1d9b20b5e4a340254d0405e613b,1,cool_stuff,3426,sao paulo,SP
45055,vitoria da conquista,BA,-14.846698538003,-40.8478507013786,8c5d8ac145099d539f1019827052a582,delivered,2017-08-05,2017-08-05,2017-08-08,2017-08-24,2017-09-11,1,4869f7a5dfa277a7dca6462dcf3b52b2,2017-08-14,169.9,17.63,7923a58a4136691acec3844aa6936ae0,4,2017-08-25,2017-08-26,76174e4ebbe4b654f039d34d6e3d8a81,1,credit_card,9,187.53,461f43be3bdf8844e65b62d9ac2c7a5a,3,watches_gifts,14840,guariba,SP
56260,ipubi,PE,-7.55368499999995,-40.238576,2d691a5872478b245f5c80c7077b8901,delivered,2018-07-21,2018-07-21,2018-07-23,2018-08-06,2018-08-15,1,c33847515fa6305ce6feb1e818569f13,2018-07-26,89.77,62.88,95399a27dc215037858359ac0188bb27,5,2018-08-07,2018-08-07,ad87f982d1ef40d7a0bc339828e35616,1,credit_card,8,152.65,211d04c14dd756f5e4dec38c19187fdb,1,bed_bath_table,88359,brusque,SC
78335,colniza,MT,-9.45518257672924,-59.2198258837664,d6c6231fe530ce9dcf146cb013ff74e7,delivered,2018-07-10,2018-07-13,2018-07-11,2018-07-30,2018-08-07,1,72c5da29406b4234927b81855e7b64f6,2018-07-12,299.99,32.97,26839d47bda6ac4b387a7dc49e781fa2,5,2018-07-31,2018-07-31,4fe46529fed4601ccb07ba71cc357567,1,credit_card,8,332.96,2722b86640ddc24e1374c2df1ac2a230,3,construction_tools_construction,7077,guarulhos,SP
18055,sorocaba,SP,-23.4897415562063,-47.5099211786023,c68273998ee18269998844883ed238bb,delivered,2017-07-16,2017-07-18,2017-07-19,2017-07-20,2017-08-02,1,cc419e0650a3c5ba77189a1882b7556a,2017-07-25,49.99,8.72,15751113f34ccc2f93a152e855ebfa37,5,2017-07-21,2017-07-24,41c45378fe62363faf80c45523a198f1,1,boleto,1,117.42,d63c1011f49d98b976c352955b1c4bea,1,health_beauty,9015,santo andre,SP
25540,sao joao de meriti,RJ,-22.7855999108459,-43.3965861916314,1d7852b3b0ded01a3191e87722e07978,delivered,2018-06-09,2018-06-09,2018-06-12,2018-06-20,2018-06-29,1,a8739afb32aaa45e01815ca76f76f54b,2018-06-14,19.86,15.23,0af214b18d6b2407e99a4bf79304c245,3,2018-06-21,2018-06-22,f9030dd093087acc37d712775c8797a6,1,credit_card,1,35.09,e4ca5b20cfe1a020e15e36fe14e880ee,1,electronics,9850,sao bernardo do campo,SP
11533,cubatao,SP,-23.9259889167706,-46.4084144898377,04128fa0eb7d1b35ff952cfc5a0fa971,delivered,2017-08-27,2017-08-29,2017-09-04,2017-09-05,2017-09-11,1,784ba75dd9d20200c4caed3d7a77141a,2017-09-05,10.99,7.78,f94649eee6ae62ba118c15d677a2380e,5,2017-09-06,2017-09-07,48fe5083b6d757cea683f2f5f35e6703,1,boleto,1,18.77,383390bacab031887058eccc2e994879,1,stationery,1040,sao paulo,SP
70256,brasilia,DF,-15.8196177567941,-47.8957978616046,f0475449a5e7db1fdc4148ea907fda6f,delivered,2017-11-17,2017-11-17,2017-11-20,2017-11-28,2017-12-11,1,8c16d1f32a54d92897cc437244442e1b,2017-11-23,45.6,25.63,0d87f9a1ad53953dc4dbbfefdbe578a7,5,2017-11-29,2017-12-04,acc957c82b00d1fb5b75a1f27a6d5a5c,1,credit_card,1,71.23,b1f32fc9713cf8c0813fff7c9c8262b2,3,computers_accessories,89023,blumenau,SC
22451,rio de janeiro,RJ,-22.978236197588,-43.2372780819727,d4c41f8b47c14649a4ff7b1059ab6eac,delivered,2018-05-08,2018-05-08,2018-05-09,2018-05-10,2018-06-01,1,8b2492b7ff4468839593fafeed55bad9,2018-05-13,29.99,7.55,86f657da3121c264545d9d70d7c9c1d1,5,2018-05-11,2018-05-14,dad25b8109c99779d47475dfa7f54371,1,credit_card,1,37.54,994ab76f0da3349fffcfe5d598e9babb,1,health_beauty,24451,sao goncalo,RJ
33855,ribeirao das neves,MG,-19.7565058703906,-44.0725592571412,5e34f60249173c750d8bab6f0cdf4067,delivered,2018-08-20,2018-08-23,2018-08-24,2018-08-30,2018-09-11,1,9e6229250fedbe05838fef417b74e7fb,2018-08-31,49.9,19.54,85f1292c5e34ce5d609cfd04a275105d,3,2018-08-31,2018-08-31,d0963bb4fb0e49ea7dd1b7ebece20a27,1,debit_card,1,69.44,9800689d93f54df6dc7df4ebd0aade31,1,baby,16800,mirandopolis,SP
38400,uberlandia,MG,-18.915959766028,-48.2789741749957,ac4ce14e7e3b653fa44b616edde2ce00,delivered,2017-11-10,2017-11-10,2017-11-16,2017-11-21,2017-12-08,1,06e5eefc71ec47ae763c5c6f8db7064f,2017-11-17,139.93,17.42,d0a8d5ec43c6607ba97925b40398206a,4,2017-11-22,2017-11-24,428b4bc63167af6b36e40101b3633dff,1,credit_card,10,157.35,7a670a2551a3ac07c9152f8078eee043,4,cool_stuff,91350,porto alegre,RS
13091,campinas,SP,-22.8662367377229,-47.025165619626,5b165ab5c9dc4074ae3700e3be9ea23f,delivered,2017-11-06,2017-11-07,2017-11-09,2017-11-27,2017-11-24,1,8160255418d5aaa7dbdc9f4c64ebda44,2017-11-13,119.9,13.86,8b8890cdfb407b0698062ee1f8a2bd9f,5,2017-11-28,2017-11-29,8d4bf0250a288cb514e50be83d8d6cd1,1,boleto,1,133.76,90aa2ab699cd0e459be93124aa91c82f,2,bed_bath_table,14940,ibitinga,SP
26277,nova iguacu,RJ,-22.7475686684772,-43.4883488796591,d505b6bbae97b47f93e1ce62d3dcd07c,delivered,2018-03-01,2018-03-02,2018-03-03,2018-04-04,2018-03-26,1,0241d4d5d36f10f80c644447315af0bd,2018-03-08,99.9,22.57,d35227505c28e560c3aabfe9c6427236,1,2018-03-28,2018-03-28,49584997a9180455c41d4c70ebaac683,1,credit_card,2,122.47,78efe838c04bbc568be034082200ac20,1,furniture_decor,80330,curitiba,PR
87010,maringa,PR,-23.4434596766699,-51.9328720464811,c1884edad7ac84fd6d66a350977f6c27,delivered,2017-11-25,2017-11-28,2017-11-30,2017-12-06,2017-12-21,1,9d39404483343dd55c7ae254494d8388,2017-12-06,33.9,15.1,8e8a9a3c6c30764f232a6efa06613b4e,1,2017-12-07,2017-12-08,ee0d500361ede7d039d9ce2eac9b8f99,1,boleto,1,49,94f8c822a2c9d476088ac45227f8226c,1,telephony,1044,sao paulo,SP
13091,campinas,SP,-22.8662367377229,-47.025165619626,d6e011b818659fed8cfa433ec3bee9fe,delivered,2017-10-10,2017-10-10,2017-10-23,2017-10-27,2017-10-23,1,13d058e4eeac2ce8217660b2f8a05812,2017-10-17,229.99,49.28,7312244806651234199206c84f565453,1,2017-10-25,2017-10-25,4cdf8813fc5f4c3d74041453f606868c,1,credit_card,5,279.27,ba230fc7bcaa2f503c46d73098caeb66,1,home_appliances_2,6080,osasco,SP
3472,sao paulo,SP,-23.5750147606036,-46.5224832395233,292759c0fe3e504f153cdd08f84596b6,delivered,2018-06-11,2018-06-12,2018-06-13,2018-06-19,2018-06-28,1,7ad32824caee82087b3e2e5f33b1bf32,2018-06-14,50,13.71,b8a4aa0051337cb3b448f66dc44aa0c5,5,2018-06-20,2018-06-21,f9bde8c7ab97cb7d58a57997e1b61e0c,1,voucher,1,63.71,9712e67c33f564648b46afc6505db72a,2,bed_bath_table,14940,ibitinga,SP
25720,petropolis,RJ,-22.4362443350227,-43.1403384123295,3fecab5810a61428b1f916f932d3e44a,delivered,2017-10-14,2017-10-15,2017-10-17,2017-10-23,2017-11-06,1,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-10-19,99.99,24.75,27302213bd01e778c9ba5025086fe64b,4,2017-10-24,2017-10-26,6e3a62e4b3150455350d30705dc23ac3,1,credit_card,10,235.78,00f42e56821b1779fbf397fe72639054,1,furniture_decor,13347,indaiatuba,SP
96208,rio grande,RS,-32.1881099493021,-52.1684903296115,51fc4f4614c406974c4bfd7a5a5ff8c2,delivered,2017-03-01,2017-03-01,2017-03-02,2017-03-10,2017-03-22,1,a3a38f4affed601eb87a97788c949667,2017-03-07,42.9,15.56,ff436d3d547f8a4ed6cbde97544f72f0,4,2017-03-11,2017-03-12,0e2fe4a9435f66fade2904a904a0adaa,1,credit_card,2,58.46,3a58b2c6aa002adafb77ac772f768975,1,cool_stuff,89204,joinville,SC
84010,ponta grossa,PR,-25.090806929771,-50.1586496086618,efdb7165e1cdb1a60f09f771135412f1,delivered,2018-07-23,2018-07-23,2018-07-24,2018-07-31,2018-08-10,1,ba143b05f0110f0dc71ad71b4466ce92,2018-07-26,93.99,23.46,6da81515d8291c982d2da2f4736adff2,5,2018-08-02,2018-08-04,6ce2f6c46900d2944aa402979ff81e6c,1,credit_card,4,117.45,cdd914e78124a73cc28a165cfc4a0bbc,1,books_technical,2274,sao paulo,SP
95072,caxias do sul,RS,-29.1734937096741,-51.1564322576319,6a83af9332194f84c136dcc01d261cc5,delivered,2018-05-11,2018-05-12,2018-05-15,2018-05-18,2018-06-01,1,adbc26658d6c7b4b6219f9d934598091,2018-05-15,109.9,23.35,30b208f6de872cbc4e4d988ea10d6554,5,2018-05-19,2018-05-21,608582593b18710bb42b20dab9dc9b06,1,credit_card,2,133.25,3a806ac1ab98107febb4ffcf38bc1fac,3,baby,81770,curitiba,PR
88590,anita garibaldi,SC,-27.6880100286315,-51.129979275013,043d7293671e5f243dd648d9e5d1f396,delivered,2018-04-24,2018-04-24,2018-04-26,2018-05-08,2018-05-25,1,06a2c3af7b3aee5d69171b0e14f0ee87,2018-05-01,119.99,62.87,09139449c39f367af56c262ecf05fe26,5,2018-05-09,2018-05-11,dac5565e9e4cc5f3bd66470ed608c95c,1,credit_card,5,182.86,d9af7011ee049dd8e825111c13ab6638,1,health_beauty,65072,sao luis,MA
28500,cantagalo,RJ,-21.9815540552228,-42.3616338731429,0a8189ab957e37ec9490424e8ecf9050,delivered,2017-03-11,2017-03-11,2017-03-14,2017-03-22,2017-04-03,1,fa1c13f2614d7b5c4749cbc52fecda94,2017-03-16,239,15.84,1b13d22a07c9298b30180e7fb6e92d17,5,2017-03-23,2017-03-24,380bf78bcf690a6955b8f1de575e26ba,1,boleto,1,254.84,025249b91a565601dc1b8f47ee7a230e,2,watches_gifts,13170,sumare,SP
30610,belo horizonte,MG,-19.9730832120434,-43.9939152814357,f9c8bb7616dfb814330708bc943ace1d,delivered,2018-04-01,2018-04-03,2018-04-04,2018-04-07,2018-04-18,1,821fb029fc6e495ca4f08a35d51e53a5,2018-04-09,427.9,55.53,4f874e5444a25c59bdac218078ac7adf,1,2018-04-08,2018-04-08,2292fcf4509e47c46e20904e756678d3,1,boleto,1,483.43,7612afaa8218e79b3011243ed9edea9c,5,sports_leisure,2030,sao paulo,SP
87050,maringa,PR,-23.4379752690779,-51.9138595980245,341639b9cffe71e8c4a12cc5276ac193,delivered,2018-02-19,2018-02-19,2018-02-20,2018-03-06,2018-03-14,1,9de4643a8dbde634fe55621059d92273,2018-02-23,169.99,16.95,3e0b8c48f7b35bf15610f790604c9725,5,2018-03-07,2018-03-07,10e35bcb8797cb8e4cd3c28e01fca87a,1,credit_card,3,186.94,d696750e550fd0f733979dd7e5dff921,2,housewares,89225,joinville,SC
88040,florianopolis,SC,-27.6093819318385,-48.5216197890757,35dde8b71e296fda7105a45884c5dd38,delivered,2017-05-26,2017-05-26,2017-05-29,2017-06-14,2017-06-28,1,cca3071e3e9bb7d12640c9fbe2301306,2017-05-31,19.9,15.1,e1fda8e971f6755951e1912db64cfa04,4,2017-06-15,2017-06-16,38de0574ec7f3e1992532ff7b6344a7d,1,credit_card,1,35,e7be44ed7d763eb6ca1fa75279ddcee9,1,furniture_decor,14940,ibitinga,SP
78200,caceres,MT,-16.0858223676635,-57.696735618863,16c196b91e10e2022aadf70716c6049b,delivered,2017-09-14,2017-09-16,2017-09-19,2017-10-13,2017-10-11,1,66922902710d126a0e7d26b0e3805106,2017-09-21,110,33.22,b4014fb52fe44970d4f330b7ddde4cc2,5,2017-10-14,2017-10-15,24dbd92c00bc26dd90a7bbd90f070517,1,boleto,1,143.22,a4aa7c1427c31344e5f7cc3d839fe562,8,pet_shop,31842,belo horizonte,MG
12235,sao jose dos campos,SP,-23.2299545029142,-45.8942235982458,eee59a7417089496b809841d6e0d41ed,delivered,2017-11-06,2017-11-06,2017-11-08,2017-11-16,2017-11-24,1,431af27f296bc6519d890aa5a05fdb11,2017-11-10,121.9,13.87,7f1b316930b9e0ffed2c207ed7c94fd6,5,2017-11-17,2017-11-17,0e79e80abdb81ad5003ede1e8d4ef4e1,1,credit_card,5,135.77,9545d45c37449ccbc376de3a04c66e71,1,health_beauty,14110,ribeirao preto,SP
85810,cascavel,PR,-24.9481260627272,-53.4599227951413,cb2c06446ac914ce396dd4ef8561a4f5,delivered,2017-12-18,2017-12-18,2017-12-23,2018-01-29,2018-01-22,1,02d35243ea2e497335cd0f076b45675d,2017-12-22,1899,97.32,b19e7118c31bb0e9c982d38810823619,1,2018-01-24,2018-01-24,2be6e5724bc6705448e72ac1b13141c4,1,credit_card,10,1996.32,67a1e52f1184a4ffecff3b0a80d00889,1,furniture_decor,59077,natal,RN
13400,piracicaba,SP,-22.7341907082925,-47.6573692214785,a1a1a00b4c0d224f299efd03f01af3f7,delivered,2017-04-19,2017-04-19,2017-04-20,2017-04-26,2017-05-09,1,f8db351d8c4c4c22c6835c19a46f01b0,2017-04-26,23.9,10.96,53a3b2c0e51603418777a61363e6e1a4,5,2017-04-28,2017-05-05,9f73f9300dc3e9f8efc83f19da546881,1,credit_card,1,34.86,e3e8e08714c40e0101bd225f06bf4fef,3,housewares,13324,salto,SP
21741,rio de janeiro,RJ,-22.8887887477062,-43.3909273673322,ae4ae3a9b1fc1118d3b7713846af7ce1,delivered,2018-03-30,2018-03-31,2018-04-03,2018-04-10,2018-05-04,1,76d5af76d0271110f9af36c92573f765,2018-04-05,33,26.3,0f7dda01ef285792786f337afc122956,1,2018-04-11,2018-04-12,b85f9848a67767d36a4c39d1237b471a,1,credit_card,2,245.49,094d192d5b25e0bae4c3e2f970a53439,3,sports_leisure,3194,sao paulo,SP
13178,sumare,SP,-22.8003628986958,-47.2183334007733,f84161106e6b8012ed6bf1643bfd4063,delivered,2018-07-17,2018-07-17,2018-07-25,2018-07-30,2018-08-08,1,70c27847eca8195c983ed7e798c56743,2018-07-25,114.99,15.91,16f5713a0fd14df5ca02f0a70391b944,5,2018-07-31,2018-08-02,bb645512c737c47f7bb875b67153b3f4,1,credit_card,3,261.8,ba80c9f47a84d1e08465f72e22930c83,1,pet_shop,20930,rio de janeiro,RJ
3918,sao paulo,SP,-23.5922084526805,-46.5212528695539,4b6e5308034f677e7b503aaa30ca7726,delivered,2017-10-04,2017-10-04,2017-10-05,2017-10-10,2017-10-23,1,7a67c85e85bb2ce8582c35f2203ad736,2017-10-10,59.99,11.73,3c1f3864f8117969aa8a39cb2c80e19b,5,2017-10-11,2017-10-11,dc0b827df3db237adaa4fb6c4a770096,1,credit_card,1,71.72,b137e6107ce304cd87ee01233582603d,1,cool_stuff,3426,sao paulo,SP
22011,rio de janeiro,RJ,-22.9625113519245,-43.1764077151018,7f8390bb894afc2fcf160888c1a418bd,delivered,2018-07-24,2018-07-24,2018-07-30,2018-08-03,2018-08-29,1,9e6229250fedbe05838fef417b74e7fb,2018-07-31,79.9,19.75,5588a3ef8d4641de764d53b0839ab2cf,5,2018-08-04,2018-08-06,04c2b3995f83a3db2540a9217254ef6d,1,credit_card,1,99.65,6670f250c92cd5a678aea84ab6a19dd5,3,furniture_decor,16800,mirandopolis,SP
38444,araguari,MG,-18.6302006691227,-48.1784463825975,1a6cd0a83e267eaa437287934d11f6f9,delivered,2017-11-30,2017-11-30,2017-11-30,2017-12-10,2018-01-02,1,670c26e0f1bf8d0576271d5cfaec6d2b,2017-12-06,87.5,17.05,b583f3d68d974afd2d6f502a090aaf4e,5,2017-12-11,2017-12-13,58d91d85a637d0643c2cd08aefd19532,1,credit_card,1,104.55,5dee2c14e1989141e15d341d4c62d72a,1,sports_leisure,87025,maringa,PR
25255,duque de caxias,RJ,-22.6205198771074,-43.2832967809669,ec8456833b489a30a289b163c2b296c7,delivered,2018-05-20,2018-05-22,2018-05-24,2018-06-05,2018-06-08,1,391fc6631aebcf3004804e51b40bcf1e,2018-05-25,49.95,19.32,1e3059a7e3554bce4be5fbf2f9018791,4,2018-06-06,2018-06-10,c9bfc156368eb14aae98ebff0ee377da,1,boleto,1,69.27,f6fa93875f4a7dac03e0a22143f4d815,2,bed_bath_table,14940,ibitinga,SP
8440,sao paulo,SP,-23.5386383361128,-46.4090152106584,aa80dff2d54c89d3bc5040a9dbe5108c,delivered,2018-07-22,2018-07-27,2018-07-24,2018-07-25,2018-07-31,1,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-07-26,43.7,7.57,3331cd03d47809e72e79e3943b7b4f2e,5,2018-08-01,2018-08-01,fa962e76e50f3469ae2abfa54e6d5be0,1,boleto,1,51.27,6e7068f054aef49b1900247c5c1b752b,1,auto,3880,sao paulo,SP
89203,joinville,SC,-26.3025745037509,-48.8519323637255,02470f4de93d257745873d383dbca7b0,delivered,2018-03-10,2018-03-10,2018-03-12,2018-03-31,2018-04-26,1,b74d1c09cb380e1d03a6f859c6f4224b,2018-03-15,19.99,19.95,264c4028fbcc6cb6c61e2d1cff60bc14,4,2018-04-01,2018-04-03,c5e7393e8d0c01dc92c41bc4684f1c45,1,credit_card,3,39.94,65650c84064ff1a79e4a05988f4c3e9f,4,housewares,20061,rio de janeiro,RJ
68746,castanhal,PA,-1.30171375256277,-47.8979704954983,06da85b8d16b04167a1b5eb3690ad929,delivered,2017-03-28,2017-03-28,2017-03-29,2017-04-13,2017-05-03,1,620c87c171fb2a6dd6e8bb4dec959fc6,2017-04-03,69.9,24.98,5e7ed0b560d01e28734ae54d6a54d387,5,2017-04-14,2017-04-15,fbbfacf696d50761d1947ab6fb641764,1,credit_card,2,94.88,03d7ad0ce97624c931b3abde02b5d819,1,perfumery,25645,petropolis,RJ
30644,belo horizonte,MG,-19.9926878726123,-44.0195529235385,aa76c84a162fed7b8e5b935ce4ea7533,delivered,2018-07-24,2018-07-24,2018-07-25,2018-07-26,2018-08-09,1,58f1a6197ed863543e0136bdedb3fce2,2018-07-30,369,17.65,0a7d0042d58208696ad2fc8b50aa3621,1,2018-07-27,2018-07-27,6e9cd3f36a1e951e29d455913402c171,1,voucher,1,386.65,765424ab0bedf806eb8cbc97be0bea93,5,toys,36407,conselheiro lafaiete,MG
8290,sao paulo,SP,-23.5510133885683,-46.4484889072942,3df902b907645c2fd5d4202cdaff0103,delivered,2018-08-17,2018-08-18,2018-08-21,2018-08-22,2018-08-24,1,31561f325664a8a7aba4c8d0c3a9b3db,2018-08-22,39.9,7.54,c6bcc14c2215b6b180e60bff7e33c93a,5,2018-08-23,2018-08-27,bba30fab08220779d809343f597e9a46,1,boleto,1,47.44,9f6621f95877826c7f967b6c4e7979b5,3,auto,3287,sao paulo,SP
12239,sao jose dos campos,SP,-23.2630071340528,-45.9031176042184,d585539a86025f3c784d6fe2edbd8f11,delivered,2017-11-16,2017-11-17,2017-11-21,2017-11-23,2017-11-30,1,955fee9216a65b617aa5c0531780ce60,2017-11-24,75,13.08,df7a795f9d82be7df76d20192e6ace08,3,2017-11-24,2017-11-24,e1537d977f8eea8a916d62da2c6f1423,1,boleto,1,176.16,aca2eb7d00ea1a7b8ebd4e68314663af,6,furniture_decor,4782,sao paulo,SP
9770,sao bernardo do campo,SP,-23.7066974018698,-46.5456914902765,4944ae402beecde21f97b5ac649cd1aa,delivered,2018-07-09,2018-07-09,2018-07-11,2018-07-12,2018-07-18,1,ba5daa4041e1f15cdf34b76e3e18a450,2018-07-11,79.9,8.72,dfa5354d6866469cf5b67acea9b2f33a,5,2018-07-13,2018-07-20,d1632cdbf90f11c2d5fa53d5c3deeadf,1,credit_card,8,88.62,280c05c66173c2b377f3e449e33abc6d,1,toys,4363,sao paulo,SP
97800,sao luiz gonzaga,RS,-28.4123910455074,-54.9600833301287,78cd9cf78889fc97df2bf6070f9fafe8,delivered,2018-03-02,2018-03-02,2018-03-08,2018-03-20,2018-04-02,1,1f50f920176fa81dab994f9023523100,2018-03-08,53.9,17.63,ac0ca923c008fe047fc043e895814b7d,5,2018-03-21,2018-03-23,e8b9c7b25bbbc6f005c27f648e24ffc5,1,credit_card,2,143.06,389d119b48cf3043d311335e499d9c6b,2,garden_tools,15025,sao jose do rio preto,SP
26263,nova iguacu,RJ,-22.7530083381389,-43.4754657139993,9be66588fc27fae0460e9066dc36c70b,delivered,2018-01-11,2018-01-11,2018-01-12,2018-02-14,2018-02-15,1,11938fcc75f6902fea1d0a6f72b54a57,2018-01-22,249.99,124.74,b5887d1b0d39952de378810dd8c7b0fd,5,2018-02-15,2018-02-15,cc7b510ece4b6212269c87aae1a60658,1,credit_card,10,374.73,56e4165a2811a685d231891404533e01,1,bed_bath_table,89900,sao miguel d'oeste,SC
26600,paracambi,RJ,-22.6097077859655,-43.7136934532079,080943912c68cd66e846438e3d0f4d11,delivered,2018-01-31,2018-01-31,2018-02-02,2018-02-10,2018-03-02,1,0be8ff43f22e456b4e0371b2245e4d01,2018-02-06,149.9,16.81,f3f3187497ad606be7cd53a311e4e838,5,2018-02-11,2018-02-11,d841db95e26d664b1ea54020b52e8ae5,1,credit_card,1,166.71,becdef3ca4da8b5dca0f783acc5ee300,1,luggage_accessories,4461,sao paulo,SP
73368,brasilia,DF,-15.7497299767151,-47.92717447282,c35aa130b867773e9f4fdcf8d878cf02,delivered,2018-02-06,2018-02-08,2018-02-14,2018-03-01,2018-03-06,1,8f2ce03f928b567e3d56181ae20ae952,2018-02-14,99.9,20.19,cb950df16e51db356bbc48d43e2c7c67,4,2018-03-02,2018-03-04,9913e53a7bcc410723e7c04965f634f0,1,boleto,1,120.09,e20fcfa5bcdc5c4341d6680cca2bae68,2,sports_leisure,5141,pirituba,SP
18209,itapetininga,SP,-23.583340517834,-48.072273114043,778aed33f729f0922a13de9642c9443b,delivered,2017-09-06,2017-09-07,2017-09-08,2017-09-15,2017-10-04,1,87142160b41353c4e5fca2360caf6f92,2017-09-14,99,19.93,7c847e0e0207fe7d1985ffee234fc9ca,5,2017-09-16,2017-09-18,8a3a8f42d50b55a791a051a19d856c6c,1,credit_card,6,118.93,1612209b0b37fbe80e1e8e1b7d19ca1d,4,computers_accessories,90230,porto alegre,RS
26460,japeri,RJ,-22.688550205268,-43.6214297940712,9fedf885f07927ce1b8f72e8dc8d53b9,delivered,2017-07-04,2017-07-05,2017-07-07,2017-07-13,2017-07-26,1,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-07-11,18.9,15.1,1f865bc810a025082cf759c7e1e82a1b,5,2017-07-14,2017-07-15,cb8bb113b2281d7f3ff7faace4549b97,1,credit_card,1,34,bf3593b82ee52016de33cd1c5ff7d102,6,telephony,8250,sao paulo,SP
27541,resende,RJ,-22.4634788387386,-44.4379272599112,5ce1196b90dff5896ea357e261224cbe,delivered,2018-07-28,2018-07-28,2018-07-30,2018-08-08,2018-08-17,1,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-01,162.9,19.24,3d15f979277477e8932882f42c8b63b6,5,2018-08-08,2018-08-08,2b6bf03cc135cbab42df6a1c435d9319,1,credit_card,2,182.14,6f3b5b605d91b7439c5e3f5a8dffeea7,1,watches_gifts,14840,guariba,SP
38050,uberaba,MG,-19.754736925616,-47.948357074384,03b244a1b54133315bbb99ed870d07c3,delivered,2018-01-01,2018-01-01,2018-01-08,2018-01-16,2018-02-01,1,1d8dbc4f32378d715c717c1c1fc57bae,2018-01-07,109.9,20.01,b0cc55fd09119f0cb300c2dcba712c46,5,2018-01-17,2018-01-18,1871b7e8d5edaa09867ed17d91b0d9e1,1,credit_card,5,259.82,b042c934bd8f4316e7b38633aa14266b,2,baby,86706,arapongas,PR
45818,trancoso,BA,-16.5958946320284,-39.0992678752342,5a462d8ff0df9dbdeb40c1298cdd7d6d,delivered,2018-02-02,2018-02-06,2018-02-07,2018-03-05,2018-03-08,1,128639473a139ac0f3e5f5ade55873a5,2018-02-12,25.9,34.15,0c7f185440cbf3c026a85ac1166c748d,5,2018-03-06,2018-03-06,b9aa10598973e2e9a93a2922a2e17a43,1,boleto,1,120.1,6a8631b72a2f8729b91514db87e771c0,1,electronics,87050,maringa,PR
